Propiedade;Modalidade;MODALIDADE_EAD;Id_aluno;SEXO;NASCIMENTO;CIDADE;UF;CANAL_VENDAS;CURSO;DS_TURNO_INSCRICAO;DT_INSCRICAO;FL_MATRICULADO;VL_MENSALIDADE;DS_PRIM_CANAL_VENDAS
Terceiros;Escola  a Distancia;SEMI-PRESENCIAL;422;M;09/04/1993 00:00;ARARUAMA;RJ;CONSULTOR;ADMINISTRAÇÃO;NOTURNO;21/05/2020 00:00;0;65;CONSULTOR
Terceiros;Escola  a Distancia;SEMI-PRESENCIAL;619;M;23/05/2002 00:00;TIMBÓ GRANDE;SC;CONSULTOR;ADMINISTRAÇÃO;NOTURNO;22/05/2020 00:00;0;65;CONSULTOR
Terceiros;Escola  a Distancia;SEMI-PRESENCIAL;778;M;01/01/1990 00:00;URUAÇU;GO;CONSULTOR;ADMINISTRAÇÃO;NOTURNO;21/05/2020 00:00;0;65;CONSULTOR
Terceiros;Escola  a Distancia;SEMI-PRESENCIAL;793;M;03/02/2000 00:00;BRASÍLIA;DF;CONSULTOR;ADMINISTRAÇÃO;NOTURNO;21/05/2020 00:00;0;65;CONSULTOR
Terceiros;Escola  a Distancia;SEMI-PRESENCIAL;733;M;13/07/1994 00:00;FORTALEZA;CE;EDUCA MAIS;ADMINISTRAÇÃO;NOTURNO;21/05/2020 00:00;0;65;EDUCA MAIS
Terceiros;Escola  a Distancia;SEMI-PRESENCIAL;771;M;08/11/1996 00:00;CAMPO GRANDE;MS;EDUCA MAIS;ADMINISTRAÇÃO;NOTURNO;22/05/2020 00:00;0;65;EDUCA MAIS
Terceiros;Escola  a Distancia;SEMI-PRESENCIAL;824;M;25/09/1998 00:00;OURO PRETO DO OESTE;RO;GIRO DAS PROFISSOES;ADMINISTRAÇÃO;NOTURNO;21/05/2020 00:00;0;65;GIRO DAS PROFISSOES
Terceiros;Escola  a Distancia;SEMI-PRESENCIAL;38;M;10/08/1987 00:00;SÃO PAULO;SP;INDICACAO;ADMINISTRAÇÃO;NOTURNO;22/05/2020 00:00;0;65;INDICACAO
Terceiros;Escola  a Distancia;SEMI-PRESENCIAL;54;M;10/11/1992 00:00;;;INDICACAO;ADMINISTRAÇÃO;NOTURNO;21/05/2020 00:00;0;65;INDICACAO
Terceiros;Escola  a Distancia;SEMI-PRESENCIAL;494;M;31/10/1998 00:00;RECIFE;PE;INDICACAO;ADMINISTRAÇÃO;NOTURNO;22/05/2020 00:00;0;65;INDICACAO
Terceiros;Escola  a Distancia;SEMI-PRESENCIAL;583;M;24/04/1991 00:00;CURVELO;MG;INDICACAO;ADMINISTRAÇÃO;NOTURNO;21/05/2020 00:00;0;65;INDICACAO
Terceiros;Escola  a Distancia;SEMI-PRESENCIAL;708;M;05/07/1989 00:00;PALMEIRA DOS ÍNDIOS;AL;INDICACAO;ADMINISTRAÇÃO;NOTURNO;21/05/2020 00:00;0;65;INDICACAO
Terceiros;Escola  a Distancia;SEMI-PRESENCIAL;797;M;03/03/2001 00:00;JI-PARANÁ;RO;INDICACAO;ADMINISTRAÇÃO;NOTURNO;22/05/2020 00:00;0;65;INDICACAO
Terceiros;Escola  a Distancia;SEMI-PRESENCIAL;888;M;04/04/1997 00:00;CAMAQUÃ;RS;INDICACAO;ADMINISTRAÇÃO;NOTURNO;22/05/2020 00:00;0;65;INDICACAO
Terceiros;Escola  a Distancia;SEMI-PRESENCIAL;94;M;04/03/2000 00:00;TRINDADE;GO;INTERNET;ADMINISTRAÇÃO;NOTURNO;18/06/2020 00:00;0;65;INTERNET
Terceiros;Escola  a Distancia;100% ONLINE;115;M;11/05/1998 00:00;MANAUS;AM;INTERNET;ADMINISTRAÇÃO;NOTURNO;16/05/2020 00:00;0;65;INTERNET
Terceiros;Escola  a Distancia;SEMI-PRESENCIAL;144;M;30/05/2001 00:00;PAULO RAMOS;MA;INTERNET;ADMINISTRAÇÃO;NOTURNO;21/05/2020 00:00;0;65;INTERNET
Terceiros;Escola  a Distancia;SEMI-PRESENCIAL;293;M;07/10/1994 00:00;MAUÁ;SP;INTERNET;ADMINISTRAÇÃO;NOTURNO;22/05/2020 00:00;0;65;INTERNET
Terceiros;Escola  a Distancia;SEMI-PRESENCIAL;500;M;02/02/2002 00:00;PATO BRANCO;PR;INTERNET;ADMINISTRAÇÃO;NOTURNO;21/05/2020 00:00;0;65;INTERNET
Terceiros;Escola  a Distancia;SEMI-PRESENCIAL;512;M;25/02/1997 00:00;OSASCO;SP;INTERNET;ADMINISTRAÇÃO;NOTURNO;21/05/2020 00:00;0;65;INTERNET
Terceiros;Escola  a Distancia;100% ONLINE;544;M;16/07/2002 00:00;SÃO PAULO;SP;INTERNET;ADMINISTRAÇÃO;NOTURNO;07/05/2020 00:00;0;65;INTERNET
Terceiros;Escola  a Distancia;100% ONLINE;552;M;15/06/1994 00:00;ITAJUBÁ;MG;INTERNET;ADMINISTRAÇÃO;NOTURNO;21/05/2020 00:00;0;65;INTERNET
Terceiros;Escola  a Distancia;100% ONLINE;629;M;24/08/2002 00:00;TAMBORIL;CE;INTERNET;ADMINISTRAÇÃO;NOTURNO;09/06/2020 00:00;0;65;INTERNET
Terceiros;Escola  a Distancia;SEMI-PRESENCIAL;774;M;01/11/1994 00:00;SANTA ISABEL;GO;INTERNET;ADMINISTRAÇÃO;NOTURNO;21/05/2020 00:00;0;65;INTERNET
Terceiros;Escola  a Distancia;100% ONLINE;823;M;20/03/1994 00:00;CONFRESA;MT;INTERNET;ADMINISTRAÇÃO;NOTURNO;25/05/2020 00:00;0;65;INTERNET
Terceiros;Escola  a Distancia;100% ONLINE;852;F;08/07/2000 00:00;CRUZEIRO DO SUL;AC;INTERNET;ADMINISTRAÇÃO;NOTURNO;21/05/2020 00:00;0;65;INTERNET
Terceiros;Escola  a Distancia;SEMI-PRESENCIAL;872;M;25/08/1997 00:00;GIRUÁ;RS;INTERNET;ADMINISTRAÇÃO;NOTURNO;21/05/2020 00:00;0;65;INTERNET
Terceiros;Escola  a Distancia;100% ONLINE;895;M;04/06/1996 00:00;CAXIAS DO SUL;RS;INTERNET;ADMINISTRAÇÃO;NOTURNO;05/05/2020 00:00;1;65;INTERNET
Terceiros;Escola  a Distancia;100% ONLINE;921;M;15/01/1997 00:00;MANAUS;AM;INTERNET;ADMINISTRAÇÃO;NOTURNO;21/05/2020 00:00;0;65;INTERNET
Terceiros;Escola  a Distancia;100% ONLINE;904;M;17/08/1992 00:00;CAXIAS DO SUL;RS;REDES SOCIAIS;ADMINISTRAÇÃO;NOTURNO;15/05/2020 00:00;1;65;INTERNET
Terceiros;Escola  a Distancia;100% ONLINE;473;M;25/05/2001 00:00;FERRAZ DE VASCONCELOS;SP;INTERNET;ADMINISTRAÇÃO;NOTURNO;17/06/2020 00:00;0;110;INTERNET
Terceiros;Escola  a Distancia;100% ONLINE;173;M;15/02/1982 00:00;SÃO PAULO;SP;INTERNET;ADMINISTRAÇÃO;NOTURNO;19/06/2020 00:00;0;110;INTERNET
Terceiros;Escola  a Distancia;100% ONLINE;178;M;25/01/1974 00:00;VITÓRIA DA CONQUISTA;BA;INTERNET;ADMINISTRAÇÃO;NOTURNO;06/05/2020 00:00;0;110;INTERNET
Terceiros;Escola  a Distancia;SEMI-PRESENCIAL;347;M;12/06/1989 00:00;BRASÍLIA;DF;INTERNET;ADMINISTRAÇÃO;NOTURNO;15/06/2020 00:00;0;110;INTERNET
Terceiros;Escola  a Distancia;SEMI-PRESENCIAL;352;M;13/09/1984 00:00;GUARULHOS;SP;INTERNET;ADMINISTRAÇÃO;NOTURNO;12/05/2020 00:00;0;110;INTERNET
Terceiros;Escola  a Distancia;100% ONLINE;985;M;05/02/1988 00:00;NOVA PETRÓPOLIS;RS;INTERNET;ADMINISTRAÇÃO;NOTURNO;18/05/2020 00:00;0;110;INTERNET
Terceiros;Escola  a Distancia;SEMI-PRESENCIAL;657;M;03/09/1986 00:00;RIO DE JANEIRO;RJ;LIVES;ADMINISTRAÇÃO;NOTURNO;10/06/2020 00:00;0;65;LIVES
Terceiros;Escola  a Distancia;100% ONLINE;816;M;19/04/1990 00:00;RIO DE JANEIRO;RJ;LIVES;ADMINISTRAÇÃO;NOTURNO;17/06/2020 00:00;0;65;LIVES
Terceiros;Escola  a Distancia;SEMI-PRESENCIAL;22;M;20/01/1974 00:00;CAMPO LARGO;PR;LIVES;ADMINISTRAÇÃO;NOTURNO;08/06/2020 00:00;0;110;LIVES
Terceiros;Escola  a Distancia;100% ONLINE;122;M;21/04/1988 00:00;RIO DE JANEIRO;RJ;LIVES;ADMINISTRAÇÃO;NOTURNO;25/05/2020 00:00;0;110;LIVES
Terceiros;Escola  a Distancia;SEMI-PRESENCIAL;618;M;05/03/1985 00:00;RIO DE JANEIRO;RJ;LIVES;ADMINISTRAÇÃO;NOTURNO;21/05/2020 00:00;0;110;LIVES
Terceiros;Escola  a Distancia;100% ONLINE;837;M;29/12/1978 00:00;RIO DE JANEIRO;RJ;LIVES;ADMINISTRAÇÃO;NOTURNO;29/05/2020 00:00;0;110;LIVES
Terceiros;Escola  a Distancia;100% ONLINE;271;M;01/08/1994 00:00;MOGI GUAÇU;SP;OUTDOOR;ADMINISTRAÇÃO;NOTURNO;21/05/2020 00:00;0;65;OUTDOOR
Terceiros;Escola  a Distancia;SEMI-PRESENCIAL;536;M;05/02/1993 00:00;PITANGUI;MG;OUTDOOR;ADMINISTRAÇÃO;NOTURNO;21/05/2020 00:00;0;65;OUTDOOR
Terceiros;Escola  a Distancia;SEMI-PRESENCIAL;867;M;22/12/1986 00:00;EUCLIDES DA CUNHA;BA;OUTDOOR;ADMINISTRAÇÃO;NOTURNO;21/05/2020 00:00;0;65;OUTDOOR
Terceiros;Escola  a Distancia;SEMI-PRESENCIAL;789;F;30/03/1986 00:00;CONCÓRDIA;SC;INDICACAO;ADMINISTRAÇÃO;NOTURNO;07/05/2020 00:00;1;65;OUTRAS
Terceiros;Escola  a Distancia;SEMI-PRESENCIAL;495;M;24/07/1996 00:00;SANTANA DO IPANEMA;AL;OUTRAS;ADMINISTRAÇÃO;NOTURNO;21/05/2020 00:00;0;65;OUTRAS
Terceiros;Escola  a Distancia;SEMI-PRESENCIAL;498;M;22/10/1990 00:00;FLORIANÓPOLIS;SC;OUTRAS;ADMINISTRAÇÃO;NOTURNO;21/05/2020 00:00;0;65;OUTRAS
Terceiros;Escola  a Distancia;SEMI-PRESENCIAL;506;F;17/04/1991 00:00;LAGOA DA PRATA;MG;OUTRAS;ADMINISTRAÇÃO;NOTURNO;21/05/2020 00:00;0;65;OUTRAS
Terceiros;Escola  a Distancia;SEMI-PRESENCIAL;555;M;23/12/2000 00:00;RIO DO SUL;SC;OUTRAS;ADMINISTRAÇÃO;MATUTINO;21/05/2020 00:00;0;65;OUTRAS
Terceiros;Escola  a Distancia;SEMI-PRESENCIAL;648;F;13/03/1981 00:00;NATAL;RN;OUTRAS;ADMINISTRAÇÃO;NOTURNO;21/05/2020 00:00;0;65;OUTRAS
Terceiros;Escola  a Distancia;SEMI-PRESENCIAL;764;M;01/01/1992 00:00;PLANALTINA;DF;OUTRAS;ADMINISTRAÇÃO;NOTURNO;21/05/2020 00:00;0;65;OUTRAS
Terceiros;Escola  a Distancia;100% ONLINE;947;F;11/03/1998 00:00;NOVO HAMBURGO;RS;OUTRAS;ADMINISTRAÇÃO;NOTURNO;21/05/2020 00:00;0;65;OUTRAS
Terceiros;Escola  a Distancia;SEMI-PRESENCIAL;811;F;19/02/2000 00:00;ALTAMIRA;PA;PORTAS ABERTAS;ADMINISTRAÇÃO;NOTURNO;21/05/2020 00:00;0;65;PORTAS ABERTAS
Terceiros;Escola  a Distancia;SEMI-PRESENCIAL;454;M;10/11/2001 00:00;PATOS;PB;REDES SOCIAIS;ADMINISTRAÇÃO;NOTURNO;21/05/2020 00:00;0;65;REDES SOCIAIS
Terceiros;Escola  a Distancia;100% ONLINE;927;M;26/02/1988 00:00;SÃO LUÍS;MA;REDES SOCIAIS;ADMINISTRAÇÃO;NOTURNO;21/05/2020 00:00;0;65;REDES SOCIAIS
Terceiros;Escola  a Distancia;SEMI-PRESENCIAL;992;M;04/07/1981 00:00;BRASILEIRA - NASCIDO NO EXTERIOR, OU NATURALIZADO;BN;TV;ADMINISTRAÇÃO;NOTURNO;21/05/2020 00:00;0;65;TV
Terceiros;Escola  a Distancia;100% ONLINE;355;M;18/01/1983 00:00;LENÇÓIS PAULISTA;SP;INTERNET;ADMINISTRAÇÃO;NOTURNO;22/06/2020 00:00;0;65;
Terceiros;Escola  a Distancia;SEMI-PRESENCIAL;757;M;08/06/1999 00:00;PONTES E LACERDA;MT;;ADMINISTRAÇÃO;NOTURNO;22/05/2020 00:00;0;65;
Terceiros;Escola  a Distancia;SEMI-PRESENCIAL;853;M;19/07/1979 00:00;JUIZ DE FORA;MG;INTERNET;ADMINISTRAÇÃO;NOTURNO;22/06/2020 00:00;0;110;
Propio;Escola  a Distancia;EAD PREMIUM;83;M;21/02/2002 00:00;GOIÂNIA;GO;ENEM;AGRONOMIA;NOTURNO;21/05/2020 00:00;0;110;ENEM
Propio;Escola  a Distancia;EAD PREMIUM;254;M;23/03/2000 00:00;FRANCA;SP;ENEM;AGRONOMIA;NOTURNO;22/05/2020 00:00;0;110;ENEM
Propio;Escola  a Distancia;EAD PREMIUM;448;F;17/06/1999 00:00;ITABIRA;MG;ENEM;AGRONOMIA;NOTURNO;21/05/2020 00:00;0;110;ENEM
Propio;Escola  a Distancia;EAD PREMIUM;794;F;23/05/1994 00:00;DOURADOS;MS;ENEM;AGRONOMIA;NOTURNO;22/05/2020 00:00;0;110;ENEM
Propio;Escola  a Distancia;EAD PREMIUM;602;M;01/01/2000 00:00;ITAPETININGA;SP;GUERR;AGRONOMIA;NOTURNO;22/05/2020 00:00;0;110;CALL CENTER
Propio;Escola  a Distancia;EAD PREMIUM;256;M;01/12/2001 00:00;RIO DE JANEIRO;RJ;CALL CENTER;AGRONOMIA;NOTURNO;22/05/2020 00:00;0;110;CALL CENTER
Propio;Escola  a Distancia;EAD PREMIUM;258;M;07/02/2001 00:00;RIO DE JANEIRO;RJ;CALL CENTER;AGRONOMIA;NOTURNO;22/05/2020 00:00;0;110;CALL CENTER
Propio;Escola  a Distancia;EAD PREMIUM;703;M;25/08/1999 00:00;RIO DE JANEIRO;RJ;CALL CENTER;AGRONOMIA;NOTURNO;21/05/2020 00:00;0;110;CALL CENTER
Propio;Presencial;;772;;03/09/2000 00:00;Sao Paulo;MT;INTERNET;AGRONOMIA;Matutino;29/05/2020 00:00;0;110;INTERNET
Propio;Presencial;;487;;08/05/1999 00:00;Sao Paulo;RJ;INTERNET;AGRONOMIA;Noturno;29/05/2020 00:00;0;110;INTERNET
Propio;Escola  a Distancia;EAD PREMIUM;848;M;15/05/1995 00:00;SORRISO;MT;LIVES;AGRONOMIA;NOTURNO;19/06/2020 00:00;1;110;LIVES
Propio;Escola  a Distancia;EAD PREMIUM;301;M;10/08/1989 00:00;RIO DE JANEIRO;RJ;LIVES;AGRONOMIA;NOTURNO;21/05/2020 00:00;0;110;LIVES
Propio;Escola  a Distancia;EAD PREMIUM;314;M;21/01/1998 00:00;COTIA;SP;OUTRAS;AGRONOMIA;NOTURNO;21/05/2020 00:00;0;110;OUTRAS
Terceiros;Escola  a Distancia;EAD PREMIUM;639;F;14/03/1999 00:00;BARREIRAS;BA;ENEM;AGRONOMIA;NOTURNO;21/05/2020 00:00;0;110;ENEM
Terceiros;Escola  a Distancia;EAD PREMIUM;813;M;18/07/1993 00:00;SÃO GABRIEL DO OESTE;MS;INTERNET;AGRONOMIA;NOTURNO;21/05/2020 00:00;0;110;INTERNET
Terceiros;Escola  a Distancia;EAD PREMIUM;393;M;0011-01-01 00:00:00;RIO DE JANEIRO;RJ;LIVES;AGRONOMIA;NOTURNO;08/06/2020 00:00;0;110;INTERNET
Terceiros;Escola  a Distancia;EAD PREMIUM;986;M;28/05/1984 00:00;PELOTAS;RS;INTERNET;AGRONOMIA;NOTURNO;08/05/2020 00:00;0;110;INTERNET
Terceiros;Escola  a Distancia;EAD PREMIUM;113;M;23/05/1997 00:00;APARECIDA DE GOIÂNIA;GO;REDES SOCIAIS;AGRONOMIA;NOTURNO;12/06/2020 00:00;0;110;REDES SOCIAIS
Propio;Escola  a Distancia;EAD PREMIUM;981;F;19/07/2002 00:00;PALMAS;TO;ESCOLA;ARQUITETURA;NOTURNO;21/05/2020 00:00;0;110;ESCOLA
Propio;Escola  a Distancia;EAD PREMIUM;169;M;01/01/2000 00:00;RIO DE JANEIRO;RJ;CALL CENTER;ARQUITETURA;NOTURNO;21/05/2020 00:00;0;110;CALL CENTER
Propio;Escola  a Distancia;EAD PREMIUM;620;F;23/12/2001 00:00;SANTO ANTÔNIO DE JESUS;BA;CONSULTOR;ARQUITETURA;NOTURNO;21/05/2020 00:00;0;110;CONSULTOR
Propio;Escola  a Distancia;EAD PREMIUM;705;M;09/05/1998 00:00;PALMAS;TO;INDICACAO;ARQUITETURA;NOTURNO;21/05/2020 00:00;0;110;INDICACAO
Propio;Escola  a Distancia;EAD PREMIUM;973;M;12/01/1988 00:00;PELOTAS;RS;INTERNET;ARQUITETURA;NOTURNO;21/05/2020 00:00;0;110;INTERNET
Propio;Presencial;;44;;28/10/1997 00:00;Itagibá;BA;INTERNET;ARQUITETURA;Noturno;26/05/2020 00:00;0;110;INTERNET
Propio;Presencial;;181;;09/11/2001 00:00;Sao Paulo;SP;INTERNET;ARQUITETURA;Noturno;01/06/2020 00:00;0;110;INTERNET
Propio;Presencial;;317;;01/01/1999 00:00;Sao Paulo;RJ;INTERNET;ARQUITETURA;Noturno;30/05/2020 00:00;0;110;INTERNET
Terceiros;Escola  a Distancia;EAD PREMIUM;342;M;22/11/2002 00:00;SÃO PAULO;SP;OUTDOOR;ARQUITETURA;NOTURNO;21/05/2020 00:00;0;110;OUTDOOR
Propio;Escola  a Distancia;SEMI-PRESENCIAL;431;M;08/05/2001 00:00;RIO DE JANEIRO;RJ;CALL CENTER;ARTES VISUAIS - LICENCIATURA;NOTURNO;21/05/2020 00:00;0;65;CALL CENTER
Propio;Escola  a Distancia;SEMI-PRESENCIAL;443;M;07/03/2000 00:00;POUSO ALEGRE;MG;OUTDOOR;ARTES VISUAIS - LICENCIATURA;NOTURNO;21/05/2020 00:00;0;65;OUTDOOR
Terceiros;Escola  a Distancia;SEMI-PRESENCIAL;814;M;09/04/1973 00:00;SÃO GONÇALO;RJ;CALL CENTER;ARTES VISUAIS - LICENCIATURA;NOTURNO;21/05/2020 00:00;0;65;CALL CENTER
Terceiros;Escola  a Distancia;SEMI-PRESENCIAL;92;M;29/10/2002 00:00;RIO DE JANEIRO;RJ;LIVES;ARTES VISUAIS - LICENCIATURA;NOTURNO;22/05/2020 00:00;0;110;LIVES
Propio;Escola  a Distancia;EAD PREMIUM;98;M;05/12/1995 00:00;RIO DE JANEIRO;RJ;CALL CENTER;BIOMEDICINA;NOTURNO;21/05/2020 00:00;0;110;CALL CENTER
Propio;Escola  a Distancia;EAD PREMIUM;242;M;10/12/7994 00:00;RIO DE JANEIRO;RJ;CALL CENTER;BIOMEDICINA;NOTURNO;21/05/2020 00:00;0;110;CALL CENTER
Propio;Escola  a Distancia;EAD PREMIUM;417;M;07/08/1998 00:00;RIO DE JANEIRO;RJ;CALL CENTER;BIOMEDICINA;NOTURNO;21/05/2020 00:00;0;110;CALL CENTER
Propio;Escola  a Distancia;EAD PREMIUM;469;M;02/03/1996 00:00;ACRELÂNDIA;AC;CALL CENTER;BIOMEDICINA;NOTURNO;21/05/2020 00:00;0;110;CALL CENTER
Propio;Escola  a Distancia;EAD PREMIUM;830;M;02/03/2000 00:00;RIO DE JANEIRO;RJ;CALL CENTER;BIOMEDICINA;NOTURNO;21/05/2020 00:00;0;110;CALL CENTER
Propio;Escola  a Distancia;EAD PREMIUM;866;M;26/02/1977 00:00;RIO DE JANEIRO;RJ;LIVES;BIOMEDICINA;NOTURNO;20/06/2020 00:00;0;110;CONSULTOR
Propio;Escola  a Distancia;EAD PREMIUM;671;M;20/07/1995 00:00;MILAGRES;BA;FUNIL CAPTAÇÃO;BIOMEDICINA;NOTURNO;19/05/2020 00:00;0;110;E-MAIL MARKETING
Propio;Escola  a Distancia;EAD PREMIUM;612;M;05/11/2001 00:00;SERRINHA;BA;FUNIL CAPTAÇÃO;BIOMEDICINA;NOTURNO;16/06/2020 00:00;0;110;INTERNET
Propio;Escola  a Distancia;EAD PREMIUM;840;M;12/11/1992 00:00;SÃO BERNARDO DO CAMPO;SP;INTERNET;BIOMEDICINA;NOTURNO;21/05/2020 00:00;0;110;INTERNET
Propio;Escola  a Distancia;EAD PREMIUM;634;M;04/11/1998 00:00;IRECÊ;BA;;BIOMEDICINA;NOTURNO;21/05/2020 00:00;0;110;
Propio;Escola  a Distancia;EAD PREMIUM;346;M;13/08/1985 00:00;SÃO PAULO;SP;INTERNET;BIOMEDICINA;NOTURNO;22/06/2020 00:00;0;110;
Propio;Presencial;;961;;29/01/1996 00:00;;MG;ACAO EMPRESA;Biomedicina - M;Matutino;24/05/2020 00:00;0;110;EMPRESA
Propio;Presencial;;123;;09/12/2000 00:00;Rio de Janeiro;RJ;INTERNET;Biomedicina - N;Noturno;25/05/2020 00:00;0;110;INTERNET
Propio;Presencial;;353;;03/09/1983 00:00;;RJ;LIVES;Biomedicina - N;Noturno;17/06/2020 00:00;0;110;LIVES
Propio;Presencial;;490;;03/11/1995 00:00;Rio de Janeiro;RJ;INTERNET;Ciência da Computação - M;Matutino;29/05/2020 00:00;0;110;INTERNET
Propio;Presencial;;118;;07/07/2000 00:00;São Paulo;RJ;INTERNET;Ciência da Computação - N;Noturno;25/05/2020 00:00;0;110;INTERNET
Propio;Presencial;;332;;23/11/1983 00:00;;SP;INTERNET;Ciência da Computação - N;Noturno;27/05/2020 00:00;1;73,75;LIVES
Propio;Escola  a Distancia;SEMI-PRESENCIAL;225;F;1111-11-11 00:00:00;ITAPETININGA;SP;ENEM;CIÊNCIAS BIOLÓGICAS - LICENCIATURA;NOTURNO;21/05/2020 00:00;0;65;ENEM
Propio;Escola  a Distancia;SEMI-PRESENCIAL;391;F;05/06/2000 00:00;CACHOEIRO DE ITAPEMIRIM;ES;ENEM;CIÊNCIAS BIOLÓGICAS - LICENCIATURA;NOTURNO;21/05/2020 00:00;0;65;ENEM
Propio;Escola  a Distancia;SEMI-PRESENCIAL;482;F;05/08/2000 00:00;BANDEIRANTES;PR;ENEM;CIÊNCIAS BIOLÓGICAS - LICENCIATURA;NOTURNO;21/05/2020 00:00;0;65;ENEM
Propio;Escola  a Distancia;SEMI-PRESENCIAL;458;F;28/09/1995 00:00;ITABIRA;MG;GUERR;CIÊNCIAS BIOLÓGICAS - LICENCIATURA;NOTURNO;21/05/2020 00:00;0;65;CALL CENTER
Propio;Escola  a Distancia;SEMI-PRESENCIAL;130;M;22/01/1977 00:00;MANAUS;AM;CALL CENTER;CIÊNCIAS BIOLÓGICAS - LICENCIATURA;NOTURNO;21/05/2020 00:00;0;65;CALL CENTER
Propio;Escola  a Distancia;SEMI-PRESENCIAL;425;M;02/03/2000 00:00;RIO DE JANEIRO;RJ;CALL CENTER;CIÊNCIAS BIOLÓGICAS - LICENCIATURA;NOTURNO;21/05/2020 00:00;0;65;CALL CENTER
Terceiros;Escola  a Distancia;SEMI-PRESENCIAL;567;M;22/02/1999 00:00;UBÁ;MG;GUERR;CIÊNCIAS BIOLÓGICAS - LICENCIATURA;NOTURNO;21/05/2020 00:00;0;65;CALL CENTER
Propio;Escola  a Distancia;SEMI-PRESENCIAL;698;F;16/12/1997 00:00;ALAGOINHAS;BA;ENEM;CIÊNCIAS CONTÁBEIS;MATUTINO;21/05/2020 00:00;0;65;ENEM
Propio;Escola  a Distancia;SEMI-PRESENCIAL;755;M;06/07/1995 00:00;SUZANO;SP;CALL CENTER;CIÊNCIAS CONTÁBEIS;NOTURNO;21/05/2020 00:00;0;65;CALL CENTER
Propio;Escola  a Distancia;SEMI-PRESENCIAL;187;M;15/10/2002 00:00;SÃO PAULO;SP;INDICACAO;CIÊNCIAS CONTÁBEIS;NOTURNO;21/05/2020 00:00;0;65;INDICACAO
Propio;Escola  a Distancia;SEMI-PRESENCIAL;820;M;30/09/1991 00:00;CUIABÁ;MT;GUERR;CIÊNCIAS CONTÁBEIS;NOTURNO;09/05/2020 00:00;1;65;INTERNET
Propio;Escola  a Distancia;100% ONLINE;261;M;16/07/1964 00:00;MACEIÓ;AL;INTERNET;CIÊNCIAS CONTÁBEIS;NOTURNO;16/05/2020 00:00;1;65;INTERNET
Propio;Escola  a Distancia;SEMI-PRESENCIAL;599;F;01/02/1990 00:00;ITABIRA;MG;REDES SOCIAIS;CIÊNCIAS CONTÁBEIS;NOTURNO;21/05/2020 00:00;0;65;REDES SOCIAIS
Terceiros;Escola  a Distancia;SEMI-PRESENCIAL;5;M;07/07/1983 00:00;COLINAS DO TOCANTINS;TO;ESCOLA;CIÊNCIAS CONTÁBEIS;NOTURNO;21/05/2020 00:00;0;65;ESCOLA
Terceiros;Escola  a Distancia;SEMI-PRESENCIAL;450;F;03/06/2000 00:00;JANUÁRIA;MG;ESCOLA;CIÊNCIAS CONTÁBEIS;NOTURNO;21/05/2020 00:00;0;65;ESCOLA
Terceiros;Escola  a Distancia;100% ONLINE;635;F;01/01/2000 00:00;SOBRAL;CE;ESCOLA;CIÊNCIAS CONTÁBEIS;NOTURNO;21/05/2020 00:00;0;65;ESCOLA
Terceiros;Escola  a Distancia;SEMI-PRESENCIAL;724;M;08/05/1999 00:00;QUIXERAMOBIM;CE;ENEM;CIÊNCIAS CONTÁBEIS;NOTURNO;21/05/2020 00:00;0;65;ENEM
Terceiros;Escola  a Distancia;100% ONLINE;576;F;05/06/1990 00:00;SÃO LOURENÇO;MG;GUERR;CIÊNCIAS CONTÁBEIS;NOTURNO;21/05/2020 00:00;0;65;CALL CENTER
Terceiros;Escola  a Distancia;SEMI-PRESENCIAL;39;M;01/02/1992 00:00;RIO DE JANEIRO;RJ;CALL CENTER;CIÊNCIAS CONTÁBEIS;NOTURNO;21/05/2020 00:00;0;65;CALL CENTER
Terceiros;Escola  a Distancia;SEMI-PRESENCIAL;164;M;14/10/2002 00:00;RIO DE JANEIRO;RJ;CALL CENTER;CIÊNCIAS CONTÁBEIS;NOTURNO;21/05/2020 00:00;0;65;CALL CENTER
Terceiros;Escola  a Distancia;SEMI-PRESENCIAL;230;M;19/09/2000 00:00;SUZANO;SP;CALL CENTER;CIÊNCIAS CONTÁBEIS;NOTURNO;09/05/2020 00:00;0;65;CALL CENTER
Terceiros;Escola  a Distancia;SEMI-PRESENCIAL;468;M;14/03/1996 00:00;TURMALINA;MG;CALL CENTER;CIÊNCIAS CONTÁBEIS;MATUTINO;21/05/2020 00:00;0;65;CALL CENTER
Terceiros;Escola  a Distancia;100% ONLINE;998;M;07/07/1989 00:00;GURUPÁ;PA;CALL CENTER;CIÊNCIAS CONTÁBEIS;NOTURNO;21/05/2020 00:00;0;65;CALL CENTER
Terceiros;Escola  a Distancia;100% ONLINE;667;F;24/11/1991 00:00;JACAREZINHO;PR;CALL CENTER;CIÊNCIAS CONTÁBEIS;NOTURNO;19/05/2020 00:00;0;110;CALL CENTER
Terceiros;Escola  a Distancia;SEMI-PRESENCIAL;835;M;28/08/2000 00:00;JI-PARANÁ;RO;CONSULTOR;CIÊNCIAS CONTÁBEIS;NOTURNO;21/05/2020 00:00;0;65;CONSULTOR
Terceiros;Escola  a Distancia;100% ONLINE;23;M;06/11/1976 00:00;SÃO DESIDÉRIO;BA;INTERNET;CIÊNCIAS CONTÁBEIS;NOTURNO;01/06/2020 00:00;1;65;INTERNET
